order_id,order_date,customer_name,region,city,category,sub_category,product_name,quantity,unit_price,discount,sales,profit,payment_mode,month,year,is_trending
12083,2024-06-18,Yakshit Garg,South,Hyderabad,Toys,Board Game,Board Game Qui,4,17629,5,66990.2,7860.7,UPI,6,2024,1
12084,2025-04-10,Dhanush Kuruvilla,East,Ranchi,Toys,RC Car,RC Car Dolorum,3,40924,15,104356.2,22904.12,COD,4,2025,0
12085,2025-04-26,Hazel Ramakrishnan,West,Pune,Sports,Football,Football Iste,1,41878,10,37690.2,2498.5,COD,4,2025,0
12086,2025-08-01,Siya Chakrabarti,North,Delhi,Kitchen,Cookware Set,Cookware Set Error,4,47351,5,179933.8,40754.03,UPI,8,2025,1
12087,2023-11-22,Nishith Sachar,West,Surat,Clothing,Accessories,Accessories Nulla,2,14660,15,24922.0,2430.18,UPI,11,2023,0
12088,2024-06-19,Shalv Saha,West,Mumbai,Groceries,Oil,Oil Eveniet,4,15163,0,60652.0,8462.5,UPI,6,2024,1
12089,2025-01-03,Amira Sibal,South,Bangalore,Electronics,Camera,Camera Laboriosam,1,57139,15,48568.15,8800.25,COD,1,2025,0
12090,2025-09-18,Ishaan Krish,West,Goa,Clothing,Accessories,Accessories Ipsam,4,66247,10,238489.2,19509.0,COD,9,2025,1
12091,2024-05-31,Badal Dhar,South,Bangalore,Sports,Tennis Racket,Tennis Racket Vero,5,45080,5,214130.0,20871.6,Credit Card,5,2024,1
12092,2025-04-02,Divyansh Bhattacharyya,North,Amritsar,Kitchen,Refrigerator,Refrigerator Quasi,3,36266,20,87038.4,21271.05,Net Banking,4,2025,0
12093,2025-07-07,Miraan Bora,East,Kolkata,Home Decor,Cushion,Cushion Rem,3,60918,5,173616.3,40216.36,COD,7,2025,0
12094,2024-01-26,Lakshit Kuruvilla,East,Patna,Electronics,Mobile,Mobile Repudiandae,4,33066,0,132264.0,27056.98,UPI,1,2024,1
12095,2024-11-11,Neysa Bhasin,North,Delhi,Clothing,Men's Wear,Men's Wear Voluptas,1,62548,0,62548.0,10623.32,Credit Card,11,2024,0
12096,2024-05-05,Eva Gopal,East,Patna,Groceries,Rice,Rice Tenetur,3,468,5,1333.8,72.75,Credit Card,5,2024,0
12097,2023-11-23,Kiara Tank,West,Pune,Toys,Action Figure,Action Figure Quasi,3,49321,5,140564.85,23008.66,Net Banking,11,2023,0
12098,2025-01-27,Tanya Banerjee,East,Guwahati,Clothing,Women's Wear,Women's Wear Vel,1,16956,15,14412.6,1338.71,UPI,1,2025,0
12099,2023-11-19,Hiran Khalsa,North,Delhi,Beauty,Face Cream,Face Cream Harum,5,5964,20,23856.0,2508.49,UPI,11,2023,1
12100,2024-09-01,Tushar Dutt,South,Bangalore,Electronics,Mobile,Mobile Velit,2,74137,10,133446.6,27310.85,Debit Card,9,2024,0
12101,2024-10-30,Advika Borra,South,Bangalore,Clothing,Shoes,Shoes Sint,2,22106,0,44212.0,2947.03,Debit Card,10,2024,0
12102,2024-03-01,Reyansh Singh,East,Patna,Home Decor,Cushion,Cushion Maxime,4,25479,20,81532.8,4698.93,Credit Card,3,2024,1
12103,2025-01-10,Onkar Zachariah,South,Coimbatore,Furniture,Sofa,Sofa Doloremque,3,32223,5,91835.55,19859.42,Debit Card,1,2025,0
12104,2024-04-30,Shlok Venkataraman,South,Bangalore,Toys,Action Figure,Action Figure Ullam,4,56442,15,191902.8,44004.28,UPI,4,2024,1
12105,2024-02-05,Lakshit D’Alia,South,Hyderabad,Sports,Football,Football Veniam,3,64252,10,173480.4,13901.3,Debit Card,2,2024,0
12106,2025-09-21,Kaira Srinivas,South,Coimbatore,Groceries,Spices,Spices Quos,3,23606,15,60195.3,10532.87,UPI,9,2025,0
12107,2023-11-04,Vidur Deo,West,Surat,Kitchen,Juicer,Juicer Delectus,4,25373,20,81193.6,19540.16,Net Banking,11,2023,1
12108,2024-07-29,Anya Korpal,South,Hyderabad,Home Decor,Cushion,Cushion Doloribus,3,77524,10,209314.8,50439.75,UPI,7,2024,0
12109,2023-12-10,Saanvi Dara,North,Chandigarh,Kitchen,Refrigerator,Refrigerator Exercitationem,5,42801,5,203304.75,32803.51,Debit Card,12,2023,1
12110,2024-10-11,Elakshi Dugar,North,Jaipur,Clothing,Kids Wear,Kids Wear Praesentium,5,45661,0,228305.0,54011.07,Debit Card,10,2024,1
12111,2025-06-26,Lagan Iyer,South,Hyderabad,Clothing,Shoes,Shoes Earum,4,2984,0,11936.0,2485.2,Net Banking,6,2025,1
12112,2023-10-10,Aarav Sankar,South,Hyderabad,Furniture,Cabinet,Cabinet Officia,3,43812,15,111720.6,5915.45,UPI,10,2023,0
12113,2025-04-20,Anvi Rattan,East,Patna,Toys,Board Game,Board Game Omnis,2,12348,5,23461.2,1481.05,UPI,4,2025,0
12114,2025-04-29,Anay Ghosh,West,Goa,Beauty,Perfume,Perfume Beatae,1,60771,5,57732.45,5845.89,Debit Card,4,2025,0
12115,2024-03-11,Kanav Badal,West,Surat,Books,Non-Fiction,Non-Fiction At,2,16930,10,30474.0,4151.93,Net Banking,3,2024,0
12116,2023-11-04,Indrans Rege,North,Chandigarh,Home Decor,Lamp,Lamp Dolore,1,51604,10,46443.6,2449.72,COD,11,2023,0
12117,2025-07-30,Vaibhav Dey,West,Pune,Kitchen,Juicer,Juicer Cum,1,19755,15,16791.75,1036.5,UPI,7,2025,0
12118,2023-12-12,Aaryahi Batta,West,Pune,Toys,Action Figure,Action Figure Dolore,3,4379,10,11823.3,2567.66,COD,12,2023,0
12119,2025-01-15,Devansh Buch,North,Chandigarh,Beauty,Perfume,Perfume Animi,5,8354,10,37593.0,8319.15,Net Banking,1,2025,1
12120,2025-07-16,Kiaan Swamy,North,Lucknow,Beauty,Perfume,Perfume Similique,5,12720,10,57240.0,4777.6,UPI,7,2025,1
12121,2024-10-12,Aarna Kota,West,Goa,Sports,Football,Football Soluta,3,59034,15,150536.7,30666.04,Net Banking,10,2024,0
12122,2024-01-28,Charvi Amble,South,Hyderabad,Sports,Cricket Bat,Cricket Bat Quidem,3,28393,5,80920.05,13853.3,Credit Card,1,2024,0
12123,2025-05-19,Piya Sami,West,Surat,Books,Comics,Comics Doloremque,3,34251,15,87340.05,19961.06,COD,5,2025,0
12124,2025-05-23,Jhanvi Aggarwal,North,Lucknow,Home Decor,Vase,Vase Exercitationem,2,22548,0,45096.0,4335.11,Credit Card,5,2025,0
12125,2025-07-04,Jayan Desai,East,Guwahati,Toys,RC Car,RC Car Possimus,1,17031,20,13624.8,2127.12,Net Banking,7,2025,0
12126,2024-04-13,Raghav Grewal,North,Lucknow,Furniture,Bed,Bed Enim,4,43796,10,157665.6,30789.59,COD,4,2024,1
12127,2024-01-10,Bhamini Doshi,North,Delhi,Beauty,Shampoo,Shampoo Vero,4,2442,5,9279.6,1874.3,Debit Card,1,2024,1
12128,2025-03-28,Lavanya Tella,North,Chandigarh,Sports,Cricket Bat,Cricket Bat Est,4,10644,0,42576.0,9423.41,COD,3,2025,1
12129,2025-04-06,Vanya Vig,East,Kolkata,Clothing,Men's Wear,Men's Wear Culpa,1,77527,0,77527.0,7657.0,Credit Card,4,2025,0
12130,2024-08-12,Drishya Gill,North,Lucknow,Beauty,Shampoo,Shampoo Consequuntur,4,36963,5,140459.4,31023.13,COD,8,2024,1
12131,2025-05-03,Samaira Singhal,North,Delhi,Beauty,Shampoo,Shampoo Numquam,1,51106,15,43440.1,8398.69,Credit Card,5,2025,0
12132,2024-09-05,Nehmat Tiwari,North,Chandigarh,Toys,Doll,Doll Illum,3,74020,20,177648.0,25632.62,COD,9,2024,0
12133,2024-09-15,Aarush Doshi,South,Chennai,Kitchen,Cookware Set,Cookware Set Distinctio,2,23153,20,37044.8,4078.17,Debit Card,9,2024,0
12134,2024-12-19,Ivana Vasa,North,Amritsar,Toys,RC Car,RC Car Inventore,5,56737,10,255316.5,54733.9,Debit Card,12,2024,1
12135,2023-10-28,Anvi Bobal,West,Surat,Clothing,Women's Wear,Women's Wear Nihil,5,39339,10,177025.5,22467.49,Debit Card,10,2023,1
12136,2024-03-15,Adira Chacko,East,Ranchi,Kitchen,Juicer,Juicer Dignissimos,3,39848,5,113566.8,14374.34,Debit Card,3,2024,0
12137,2024-10-20,Anay Chad,South,Chennai,Books,Comics,Comics Sapiente,3,76533,20,183679.2,33188.03,Credit Card,10,2024,0
12138,2024-01-30,Adah Shroff,West,Goa,Home Decor,Clock,Clock Atque,1,71876,10,64688.4,9686.98,UPI,1,2024,0
12139,2023-11-02,Ranbir Balakrishnan,North,Lucknow,Toys,RC Car,RC Car Odit,3,63739,0,191217.0,36673.66,COD,11,2023,0
12140,2025-02-17,Anya Lala,East,Bhubaneswar,Clothing,Shoes,Shoes Repellat,3,48469,0,145407.0,7390.33,Debit Card,2,2025,0
12141,2024-07-17,Saanvi Wali,West,Mumbai,Home Decor,Wall Art,Wall Art Nostrum,2,30411,5,57780.9,11144.98,Debit Card,7,2024,0
12142,2024-12-15,Amira Chakraborty,South,Chennai,Kitchen,Juicer,Juicer Facilis,4,29873,15,101568.2,24764.08,Net Banking,12,2024,1
12143,2025-07-20,Mamooty Balakrishnan,East,Patna,Clothing,Kids Wear,Kids Wear Dolor,5,51128,5,242858.0,40261.43,COD,7,2025,1
12144,2024-03-22,Chirag Char,North,Chandigarh,Toys,Action Figure,Action Figure Accusantium,5,71439,15,303615.75,70173.14,COD,3,2024,1
12145,2023-10-16,Nakul Tella,North,Chandigarh,Home Decor,Vase,Vase Minus,2,29477,20,47163.2,8201.57,UPI,10,2023,0
12146,2025-04-19,Seher Chopra,South,Thiruvananthapuram,Home Decor,Vase,Vase Dolorem,1,72116,20,57692.8,12204.5,Net Banking,4,2025,0
12147,2024-07-22,Jayesh Bajaj,East,Kolkata,Clothing,Shoes,Shoes Veritatis,5,46037,5,218675.75,49812.84,COD,7,2024,1
12148,2024-03-14,Vanya Bir,North,Amritsar,Clothing,Accessories,Accessories Eaque,4,72637,0,290548.0,37770.26,UPI,3,2024,1
12149,2024-12-03,Jayan Bhakta,West,Pune,Sports,Cricket Bat,Cricket Bat Distinctio,3,31598,15,80574.9,14638.79,Net Banking,12,2024,0
12150,2025-06-13,Hrishita Luthra,East,Kolkata,Books,Fiction,Fiction Quisquam,2,70431,10,126775.8,24909.23,Debit Card,6,2025,0
12151,2024-05-01,Rati Raju,North,Chandigarh,Home Decor,Cushion,Cushion Consectetur,3,69875,20,167700.0,12130.7,Debit Card,5,2024,0
12152,2025-03-13,Chirag Bail,East,Ranchi,Sports,Cricket Bat,Cricket Bat Odit,5,20239,20,80956.0,10317.19,Debit Card,3,2025,1
12153,2025-04-12,Kiara Ahluwalia,North,Chandigarh,Electronics,Mobile,Mobile Culpa,1,17421,5,16549.95,856.38,UPI,4,2025,0
12154,2024-01-24,Shalv Dutta,South,Coimbatore,Clothing,Women's Wear,Women's Wear Odio,3,9700,15,24735.0,5477.11,COD,1,2024,0
12155,2024-03-08,Dharmajan Setty,East,Bhubaneswar,Furniture,Chair,Chair Officia,5,69207,15,294129.75,44408.76,COD,3,2024,1
12156,2024-05-01,Madhav Deo,West,Pune,Furniture,Table,Table Numquam,5,30470,15,129497.5,23264.63,Credit Card,5,2024,1
12157,2024-09-13,Ranbir Babu,South,Chennai,Clothing,Women's Wear,Women's Wear Quaerat,2,66296,5,125962.4,30173.26,Net Banking,9,2024,0
12158,2024-10-08,Lakshit Walia,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Nobis,1,74433,10,66989.7,16450.64,Net Banking,10,2024,0
12159,2025-08-17,Anay Vaidya,South,Coimbatore,Clothing,Accessories,Accessories Sunt,4,68975,20,220720.0,39863.2,Debit Card,8,2025,1
12160,2024-10-24,Kaira Acharya,West,Goa,Sports,Cricket Bat,Cricket Bat Sint,1,25464,0,25464.0,1997.0,Net Banking,10,2024,0
12161,2024-10-18,Armaan Bora,South,Chennai,Books,Biography,Biography Nihil,3,14789,0,44367.0,6707.02,Debit Card,10,2024,0
12162,2025-01-15,Kanav Shankar,North,Delhi,Furniture,Bed,Bed Iusto,5,35352,0,176760.0,25858.04,Credit Card,1,2025,1
12163,2024-07-02,Hridaan Bhatia,North,Jaipur,Groceries,Sugar,Sugar Dolores,2,61395,5,116650.5,8827.18,Credit Card,7,2024,0
12164,2025-04-29,Aarav Ahuja,South,Coimbatore,Sports,Cricket Bat,Cricket Bat Excepturi,4,54075,15,183855.0,38102.47,COD,4,2025,1
12165,2024-04-04,Neelofar Ray,East,Kolkata,Furniture,Table,Table Veritatis,4,70677,15,240301.8,39888.68,UPI,4,2024,1
12166,2024-08-28,Nitara Upadhyay,West,Pune,Toys,Doll,Doll Cupiditate,2,37627,5,71491.3,9282.83,Net Banking,8,2024,0
12167,2025-03-28,Charvi Mallick,North,Lucknow,Home Decor,Vase,Vase Animi,2,79358,0,158716.0,38917.65,COD,3,2025,0
12168,2024-03-31,Ishita Vyas,North,Delhi,Clothing,Accessories,Accessories Quasi,5,43448,15,184654.0,25041.58,Debit Card,3,2024,1
12169,2025-01-23,Rhea Cherian,West,Mumbai,Home Decor,Wall Art,Wall Art Atque,2,72776,15,123719.2,27010.65,UPI,1,2025,0
12170,2025-03-24,Shanaya Ray,East,Guwahati,Furniture,Bed,Bed Et,4,11796,5,44824.8,3161.52,Credit Card,3,2025,1
12171,2024-01-21,Damini Vala,East,Kolkata,Books,Fiction,Fiction Nostrum,3,63827,5,181906.95,9476.81,Debit Card,1,2024,0
12172,2025-03-17,Lakshay Devi,North,Jaipur,Books,Biography,Biography Illum,2,51134,15,86927.8,14222.35,Net Banking,3,2025,0
12173,2024-05-24,Vidur Tripathi,North,Chandigarh,Home Decor,Clock,Clock Optio,2,30124,5,57235.6,10384.91,Debit Card,5,2024,0
12174,2024-03-29,Alia Ray,North,Chandigarh,Electronics,Camera,Camera Debitis,4,29711,5,112901.8,24805.27,Net Banking,3,2024,1
12175,2025-06-05,Gokul Sawhney,West,Goa,Furniture,Cabinet,Cabinet Ea,5,58495,20,233980.0,56094.79,UPI,6,2025,1
12176,2024-08-10,Ryan Choudhry,North,Amritsar,Books,Textbook,Textbook Error,1,30997,20,24797.6,2698.76,Debit Card,8,2024,0
12177,2024-12-09,Indrans Konda,East,Bhubaneswar,Home Decor,Wall Art,Wall Art Cum,5,72809,10,327640.5,54717.2,Net Banking,12,2024,1
12178,2024-02-23,Faiyaz Dayal,East,Patna,Home Decor,Vase,Vase Esse,5,15450,20,61800.0,6873.22,COD,2,2024,1
12179,2025-04-22,Advik Borde,East,Ranchi,Beauty,Perfume,Perfume Assumenda,5,29745,10,133852.5,22784.4,Debit Card,4,2025,1
12180,2025-09-13,Hazel Barman,East,Patna,Clothing,Kids Wear,Kids Wear Sit,5,79880,10,359460.0,64220.07,COD,9,2025,1
12181,2024-12-09,Nishith Tara,West,Surat,Books,Fiction,Fiction Perferendis,2,71171,0,142342.0,33033.92,COD,12,2024,0
12182,2024-02-03,Yuvaan Raman,East,Guwahati,Electronics,Smartwatch,Smartwatch Eum,3,36421,0,109263.0,17686.3,Net Banking,2,2024,0
12183,2025-03-06,Oorja Balakrishnan,East,Ranchi,Toys,Doll,Doll Tempore,2,59223,20,94756.8,9991.66,Debit Card,3,2025,0
12184,2025-06-10,Vihaan Chaudry,East,Guwahati,Furniture,Cabinet,Cabinet Magnam,4,41211,0,164844.0,12852.37,UPI,6,2025,1
12185,2024-03-30,Aarav Randhawa,West,Ahmedabad,Sports,Yoga Mat,Yoga Mat Cupiditate,5,20918,5,99360.5,10638.88,UPI,3,2024,1
12186,2024-03-03,Pranay Dey,South,Bangalore,Electronics,Headphones,Headphones Qui,5,44435,5,211066.25,28844.77,UPI,3,2024,1
12187,2024-12-22,Pari Saini,East,Ranchi,Beauty,Perfume,Perfume Facilis,4,47036,0,188144.0,10687.06,UPI,12,2024,1
12188,2024-01-28,Arnav Arya,East,Kolkata,Kitchen,Juicer,Juicer Minus,5,26338,0,131690.0,10871.81,COD,1,2024,1
12189,2024-08-14,Dhanush Vyas,South,Bangalore,Beauty,Shampoo,Shampoo Corporis,5,10496,15,44608.0,7827.98,Debit Card,8,2024,1
12190,2025-02-05,Vedika Borde,West,Pune,Sports,Tennis Racket,Tennis Racket Facere,4,52397,5,199108.6,20194.78,Debit Card,2,2025,1
12191,2025-01-26,Aradhya Bhandari,South,Thiruvananthapuram,Electronics,Headphones,Headphones Inventore,1,34995,15,29745.75,2158.66,UPI,1,2025,0
12192,2023-11-17,Veer Dugal,South,Thiruvananthapuram,Clothing,Men's Wear,Men's Wear Praesentium,5,58541,10,263434.5,53823.6,COD,11,2023,1
12193,2024-02-06,Lakshay Raj,East,Bhubaneswar,Sports,Tennis Racket,Tennis Racket Corporis,2,25689,5,48809.1,11535.18,COD,2,2024,0
12194,2023-10-29,Tiya Jayaraman,North,Chandigarh,Groceries,Sugar,Sugar Dicta,4,13733,15,46692.2,10966.25,Net Banking,10,2023,1
12195,2024-09-26,Advika Dhar,East,Ranchi,Books,Non-Fiction,Non-Fiction Nihil,4,78511,15,266937.4,50474.22,UPI,9,2024,1
12196,2024-11-23,Hrishita Tailor,South,Thiruvananthapuram,Sports,Tennis Racket,Tennis Racket Pariatur,1,34123,20,27298.4,3135.1,Net Banking,11,2024,0
12197,2023-10-12,Shlok Dave,West,Goa,Furniture,Sofa,Sofa Sequi,1,6843,10,6158.7,1493.5,Debit Card,10,2023,0
12198,2024-12-15,Ishaan Rege,West,Surat,Home Decor,Clock,Clock Modi,1,10908,0,10908.0,652.25,Credit Card,12,2024,0
12199,2025-09-14,Trisha Lad,North,Amritsar,Electronics,Headphones,Headphones Error,4,27529,20,88092.8,12881.23,Net Banking,9,2025,1
12200,2025-07-05,Reyansh Gill,West,Mumbai,Furniture,Chair,Chair Nisi,4,62541,10,225147.6,32909.64,COD,7,2025,1
12201,2024-04-23,Darshit Mand,North,Amritsar,Furniture,Bed,Bed Eos,5,1232,5,5852.0,646.64,Debit Card,4,2024,1
12202,2025-04-23,Riaan Bassi,North,Delhi,Clothing,Women's Wear,Women's Wear Illum,4,74726,15,254068.4,14388.64,Net Banking,4,2025,1
12203,2024-12-10,Adira Choudhry,North,Jaipur,Kitchen,Cookware Set,Cookware Set Corporis,1,17341,0,17341.0,2656.37,Credit Card,12,2024,0
12204,2025-04-11,Hrishita Kumar,North,Amritsar,Clothing,Shoes,Shoes A,1,43547,0,43547.0,2179.9,UPI,4,2025,0
12205,2024-02-27,Mohanlal Rout,South,Bangalore,Sports,Cricket Bat,Cricket Bat Harum,1,22284,15,18941.4,4681.16,UPI,2,2024,0
12206,2023-10-27,Vritika Varma,West,Goa,Clothing,Kids Wear,Kids Wear Illo,2,51030,15,86751.0,8604.25,COD,10,2023,0
12207,2025-03-27,Raghav Viswanathan,West,Goa,Toys,Doll,Doll Necessitatibus,3,51990,15,132574.5,16700.98,Credit Card,3,2025,0
12208,2024-11-05,Tiya Sarna,North,Delhi,Clothing,Accessories,Accessories Ipsam,5,51926,10,233667.0,36076.39,UPI,11,2024,1
12209,2024-03-22,Manjari Agarwal,South,Bangalore,Beauty,Face Cream,Face Cream Libero,1,51009,15,43357.65,8234.38,COD,3,2024,0
12210,2025-03-29,Siya Banerjee,West,Goa,Beauty,Shampoo,Shampoo Est,2,30788,5,58497.2,8992.54,Credit Card,3,2025,0
12211,2024-01-23,Myra Rout,East,Kolkata,Sports,Dumbbells,Dumbbells Quas,1,41976,20,33580.8,5185.12,COD,1,2024,0
12212,2025-07-04,Ivana Hayer,South,Chennai,Home Decor,Lamp,Lamp Tempore,1,12879,15,10947.15,1290.34,UPI,7,2025,0
12213,2025-05-25,Tanya Kar,East,Ranchi,Books,Comics,Comics Perferendis,3,15591,20,37418.4,2570.79,Credit Card,5,2025,0
12214,2024-01-23,Tanya Gala,East,Guwahati,Groceries,Spices,Spices Alias,4,34766,5,132110.8,18786.46,UPI,1,2024,1
12215,2025-03-07,Piya Deshmukh,South,Bangalore,Home Decor,Cushion,Cushion Aliquam,5,76737,20,306948.0,64842.86,Net Banking,3,2025,1
12216,2024-09-03,Umang Bail,North,Amritsar,Electronics,Camera,Camera Rem,4,41374,5,157221.2,11773.36,Credit Card,9,2024,1
12217,2025-02-18,Shalv Varughese,South,Coimbatore,Sports,Yoga Mat,Yoga Mat Natus,5,20898,0,104490.0,20917.21,COD,2,2025,1
12218,2025-08-09,Riya Dey,West,Goa,Furniture,Cabinet,Cabinet Cupiditate,5,24456,15,103938.0,20418.54,Debit Card,8,2025,1
12219,2024-08-06,Zaina Soman,North,Chandigarh,Home Decor,Clock,Clock Labore,1,27272,5,25908.4,3410.62,Debit Card,8,2024,0
12220,2023-12-02,Saira Kant,North,Jaipur,Kitchen,Refrigerator,Refrigerator Adipisci,4,10292,0,41168.0,9097.57,UPI,12,2023,1
12221,2024-06-14,Aayush Krish,South,Hyderabad,Toys,RC Car,RC Car Cupiditate,1,27923,20,22338.4,1361.3,Net Banking,6,2024,0
12222,2024-12-11,Badal Rajan,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Occaecati,4,42692,20,136614.4,9702.94,Credit Card,12,2024,1
12223,2025-01-09,Prisha Lalla,West,Mumbai,Sports,Cricket Bat,Cricket Bat Minima,1,23775,10,21397.5,1453.83,Net Banking,1,2025,0
12224,2025-09-15,Hansh Yadav,East,Ranchi,Electronics,Mobile,Mobile Iste,4,44235,5,168093.0,9289.73,UPI,9,2025,1
12225,2025-01-17,Adira Sathe,South,Hyderabad,Electronics,Headphones,Headphones Minus,3,20810,20,49944.0,8637.44,Net Banking,1,2025,0
12226,2024-07-31,Ehsaan Dugar,East,Ranchi,Sports,Football,Football Expedita,5,77672,5,368942.0,39518.29,Credit Card,7,2024,1
12227,2025-03-20,Anahita Manne,West,Mumbai,Beauty,Foundation,Foundation Non,2,31668,5,60169.2,10760.64,COD,3,2025,0
12228,2023-11-17,Sana Walia,South,Thiruvananthapuram,Electronics,Smartwatch,Smartwatch Magni,5,27424,10,123408.0,18240.32,Net Banking,11,2023,1
12229,2024-07-22,Yasmin Kaul,West,Surat,Kitchen,Microwave,Microwave Officia,4,2038,15,6929.2,895.02,Credit Card,7,2024,1
12230,2025-08-21,Divij Ray,West,Surat,Sports,Cricket Bat,Cricket Bat Unde,4,33014,10,118850.4,29592.8,Debit Card,8,2025,1
12231,2023-12-30,Anika Tata,West,Surat,Beauty,Lipstick,Lipstick Vero,3,11474,20,27537.6,3393.77,Credit Card,12,2023,0
12232,2025-05-12,Advik Choudhary,West,Surat,Groceries,Sugar,Sugar Eius,4,33093,0,132372.0,9159.05,Debit Card,5,2025,1
12233,2025-01-13,Darshit Ahluwalia,East,Bhubaneswar,Clothing,Shoes,Shoes Ad,1,10386,20,8308.8,1405.77,Credit Card,1,2025,0
12234,2024-03-15,Priyansh Badal,South,Hyderabad,Electronics,Laptop,Laptop Eligendi,3,62517,20,150040.8,11645.93,Debit Card,3,2024,0
12235,2024-11-24,Bhavin Agate,North,Lucknow,Home Decor,Cushion,Cushion Quos,5,77983,20,311932.0,44766.0,COD,11,2024,1
12236,2023-11-28,Kaira Rajagopalan,East,Bhubaneswar,Kitchen,Refrigerator,Refrigerator Aut,2,1661,10,2989.8,549.6,Net Banking,11,2023,0
12237,2024-06-26,Inaaya  Doshi,South,Thiruvananthapuram,Clothing,Shoes,Shoes Temporibus,4,11933,0,47732.0,3951.61,Credit Card,6,2024,1
12238,2024-02-05,Aniruddh Mangat,East,Bhubaneswar,Electronics,Mobile,Mobile Numquam,2,12851,0,25702.0,4306.22,Debit Card,2,2024,0
12239,2025-07-16,Vidur Dutt,East,Patna,Home Decor,Clock,Clock Amet,2,36430,20,58288.0,10179.74,COD,7,2025,0
12240,2024-09-26,Navya Kibe,South,Coimbatore,Books,Biography,Biography Cupiditate,2,64649,10,116368.2,8713.02,COD,9,2024,0
12241,2024-01-28,Pranay Andra,West,Surat,Groceries,Spices,Spices Consequuntur,5,30825,10,138712.5,22273.69,Net Banking,1,2024,1
12242,2025-09-23,Devansh Borah,East,Guwahati,Books,Non-Fiction,Non-Fiction Iure,3,21339,20,51213.6,6055.61,Debit Card,9,2025,0
12243,2023-10-04,Ela Jain,South,Chennai,Sports,Yoga Mat,Yoga Mat Ab,3,18949,0,56847.0,4259.92,Credit Card,10,2023,0
12244,2023-10-11,Bhamini Doshi,West,Mumbai,Kitchen,Cookware Set,Cookware Set Fugit,2,47502,0,95004.0,11676.27,Credit Card,10,2023,0
12245,2025-01-16,Vedika Gokhale,West,Mumbai,Sports,Football,Football Pariatur,2,48262,0,96524.0,20917.19,Credit Card,1,2025,0
12246,2023-12-27,Jayesh Basak,East,Bhubaneswar,Electronics,Smartwatch,Smartwatch Ipsam,1,78504,10,70653.6,16910.36,UPI,12,2023,0
12247,2025-04-27,Nehmat Krish,North,Lucknow,Toys,Puzzle,Puzzle Voluptatem,1,48498,15,41223.3,2711.47,UPI,4,2025,0
12248,2025-05-31,Riya Dasgupta,West,Ahmedabad,Beauty,Face Cream,Face Cream Fuga,3,32464,15,82783.2,18137.52,Debit Card,5,2025,0
12249,2023-11-16,Armaan Chaudhry,North,Lucknow,Groceries,Wheat,Wheat Magnam,5,68366,0,341830.0,20138.48,Debit Card,11,2023,1
12250,2024-08-07,Alia Datta,West,Surat,Beauty,Foundation,Foundation Perspiciatis,3,78061,10,210764.7,15073.91,UPI,8,2024,0
12251,2023-11-21,Rania Vohra,West,Ahmedabad,Toys,Doll,Doll Quasi,3,52131,15,132934.05,17718.31,COD,11,2023,0
12252,2024-04-08,Stuvan Dash,South,Hyderabad,Groceries,Spices,Spices Aut,2,25645,0,51290.0,5414.99,COD,4,2024,0
12253,2025-03-01,Navya Barman,North,Jaipur,Sports,Dumbbells,Dumbbells Provident,1,13203,15,11222.55,1010.4,Debit Card,3,2025,0
12254,2023-12-16,Divit Jaggi,South,Bangalore,Electronics,Laptop,Laptop Tenetur,2,9533,0,19066.0,4208.46,Credit Card,12,2023,0
12255,2025-08-02,Kiara Ratti,West,Ahmedabad,Groceries,Sugar,Sugar Non,2,34813,10,62663.4,4321.3,UPI,8,2025,0
12256,2024-01-07,Sumer Sanghvi,North,Jaipur,Beauty,Shampoo,Shampoo Aperiam,4,60017,10,216061.2,28677.6,Debit Card,1,2024,1
12257,2025-08-17,Aradhya Krish,North,Chandigarh,Books,Biography,Biography Facilis,5,14035,0,70175.0,16803.05,Net Banking,8,2025,1
12258,2024-05-10,Vritika Dugal,South,Hyderabad,Books,Biography,Biography Atque,2,76063,20,121700.8,11308.05,Credit Card,5,2024,0
12259,2024-11-21,Jayan Bhatnagar,North,Chandigarh,Groceries,Rice,Rice Eum,3,30739,10,82995.3,14335.38,COD,11,2024,0
12260,2024-08-20,Faiyaz Gour,South,Bangalore,Groceries,Rice,Rice Quia,4,36080,0,144320.0,9359.79,COD,8,2024,1
12261,2025-03-18,Ela Gulati,East,Ranchi,Clothing,Women's Wear,Women's Wear Quia,4,72114,15,245187.6,52690.56,Net Banking,3,2025,1
12262,2024-12-05,Yuvraj  Varma,West,Mumbai,Sports,Football,Football Sit,2,61185,10,110133.0,22334.07,Debit Card,12,2024,0
12263,2024-05-01,Anaya Dara,East,Patna,Electronics,Mobile,Mobile Laboriosam,1,17001,5,16150.95,3687.17,COD,5,2024,0
12264,2025-03-16,Mahika Kumar,West,Pune,Books,Fiction,Fiction Natus,4,18277,20,58486.4,12976.87,Net Banking,3,2025,1
12265,2023-11-26,Mamooty Bir,South,Thiruvananthapuram,Toys,Action Figure,Action Figure At,1,7828,20,6262.4,1313.16,COD,11,2023,0
12266,2025-05-22,Gokul Kamdar,South,Chennai,Groceries,Oil,Oil Nisi,3,64127,5,182761.95,11128.97,COD,5,2025,0
